#,Name,Address,City,State/Region,Postal Code,Country,Phone,Latitude,Longitude,Store ID
1,Taco Bell Albion Park,"Shop 3, 61 Princes Highway, ALBION PARK NSW 2527",Wollongong,New South Wales,2527,AU,+61 2 4257 3673,-34.55295510872227,150.7901661031089,au-https-tacobell-com-au-albion-park
7876,Taco Bell,1134 William D. Tate Ave.,Grapevine,TX,76051,US,+1 817-421-5505,32.9299191239682,-97.08503962309806,us-https-locations-tacobell-com-tx-grapevine-1134-w
7877,Taco Bell,3000 Grapevine Mills Pkwy (Suite FC 4),Grapevine,TX,76051,US,+1 972-539-8475,32.96624814566809,-97.04243214138262,us-https-locations-tacobell-com-tx-grapevine-3000-g
7878,Taco Bell,6605 Wesley Street,Greenville,TX,75401,US,+1 903-450-4232,33.10253,-96.109375,us-https-locations-tacobell-com-tx-greenville-6605-
7879,Taco Bell,4630 Twin City Hwy,Groves,TX,77619,US,+1 409-962-5669,29.937869935413513,-93.93555382851645,us-https-locations-tacobell-com-tx-groves-4630-twin
7880,Taco Bell,215 West Main St.,Gun Barrel City,TX,75156,US,+1 903-887-5167,32.33050399092016,-96.11676112288784,us-https-locations-tacobell-com-tx-gun-barrel-city-
7881,Taco Bell,2808 Denton Highway,Haltom City,TX,76117,US,+1 817-834-2531,32.80261877470047,-97.2642195496062,us-https-locations-tacobell-com-tx-haltom-city-2808
7882,Taco Bell,4500 Western Center Blvd,Haltom City,TX,76137,US,+1 817-788-0694,32.86063215012327,-97.28947564959526,us-https-locations-tacobell-com-tx-haltom-city-4500
7883,Taco Bell,521 E. FM 2410,Harker Heights,TX,76548,US,+1 254-680-3808,31.064518619893878,-97.66417459018908,us-https-locations-tacobell-com-tx-harker-heights-5
7884,Taco Bell,1518 Ed Carey Road,Harlingen,TX,78550,US,+1 956-440-0500,26.172312503287927,-97.67359882593155,us-https-locations-tacobell-com-tx-harlingen-1518-e
7885,Taco Bell,402 Dixieland Rd,Harlingen,TX,78552,US,+1 956-425-8836,26.18711301106371,-97.72172323724507,us-https-locations-tacobell-com-tx-harlingen-402-di
7886,Taco Bell,13050 NW Highway 287,Haslet,TX,76052,US,+1 817-439-8198,32.96550296815149,-97.41369277238846,us-https-locations-tacobell-com-tx-haslet-13050-nw-
7887,Taco Bell,12360 Leslie Road,Helotes,TX,78023,US,+1 210-695-9105,29.558481066116013,-98.68116505449507,us-https-locations-tacobell-com-tx-helotes-12360-le
7888,Taco Bell,2150 FM 1488,Hempstead,TX,77445,US,+1 979-645-6190,30.10826440731485,-96.04633882271919,us-https-locations-tacobell-com-tx-hempstead-2150-f
7889,Taco Bell,300 Highway 79 South,Henderson,TX,75654,US,+1 903-657-7303,32.149579985419294,-94.78781186549456,us-https-locations-tacobell-com-tx-henderson-300-hi
7890,Taco Bell,1200 W 1st St,Hereford,TX,79045,US,+1 806-363-1402,34.809778801053646,-102.40986763383262,us-https-locations-tacobell-com-tx-hereford-1200-w-
7891,Taco Bell / KFC,2170 FM 407,Highland Village,TX,75077,US,+1 972-317-1766,33.07192498428817,-97.05501175214958,us-https-locations-tacobell-com-tx-highland-village
7892,Taco Bell,303 N Main,Highlands,TX,77562,US,+1 346-768-3512,29.8190432,-95.05705100000002,us-https-locations-tacobell-com-tx-highlands-303-n-
7893,Taco Bell,300 I 35 Hwy NE,Hillsboro,TX,76645,US,+1 254-582-5920,32.017592184961686,-97.09449836615022,us-https-locations-tacobell-com-tx-hillsboro-300-i-
7894,Taco Bell,32150 Hempstead Highway,Hockley,TX,77447,US,+1 281-304-7032,30.011088866800428,-95.79880955135496,us-https-locations-tacobell-com-tx-hockley-32150-he
7895,Taco Bell,303 US Highway 90 E,Hondo,TX,78861,US,+1 830-426-2371,29.34820228205095,-99.1215949736708,us-https-locations-tacobell-com-tx-hondo-303-us-hig
7896,Taco Bell,13910 Horizon Blvd,Horizon City,TX,79928,US,+1 915-852-4910,31.68218101601474,-106.20205901568625,us-https-locations-tacobell-com-tx-horizon-city-139
7897,Taco Bell,303 Memorial City Way 760 Memorial City Mall,Houston,TX,77024,US,+1 713-461-9102,29.780646423828976,-95.53992946474918,us-https-locations-tacobell-com-tx-houston-303-memo
7898,Taco Bell,9406 Cullen Boulevard,Houston,TX,77051,US,+1 713-264-0680,29.655615936779714,-95.3558443309447,us-https-locations-tacobell-com-tx-houston-9406-cul
7899,Taco Bell,9601 Westheimer Rd,Houston,TX,77063,US,+1 713-782-1508,29.736951093498423,-95.53518496002727,us-https-locations-tacobell-com-tx-houston-9601-wes
7900,Taco Bell,9922 Beechnut St,Houston,TX,77036,US,+1 713-272-9014,29.68964771004447,-95.55595457553864,us-https-locations-tacobell-com-tx-houston-9922-bee
7901,Taco Bell,2701 Yale Street,Houston,TX,77008,US,+1 713-862-0289,29.811252518306187,-95.39983928203583,us-https-locations-tacobell-com-tx-houston-2701-yal
7902,Taco Bell,14127 State Highway 249,Houston,TX,77086,US,+1 281-931-8553,29.922008219406745,-95.49748783121474,us-https-locations-tacobell-com-tx-houston-14127-st
7903,Taco Bell,10730 Veterans Memorial Drive,Houston,TX,77038,US,+1 346-200-5848,29.936,-95.4583,us-https-locations-tacobell-com-tx-houston-10730-ve
7904,Taco Bell,12352 Tidwell Rd,Houston,TX,77044,US,+1 281-407-0783,29.849468941760318,-95.2156553155379,us-https-locations-tacobell-com-tx-houston-12352-ti
7905,Taco Bell,5211 34th Street,Houston,TX,77092,US,+1 713-316-9377,29.81908056621207,-95.46654082716034,us-https-locations-tacobell-com-tx-houston-5211-34t
7906,Taco Bell,13470 East Freeway,Houston,TX,77015,US,+1 713-470-6446,29.76947140914625,-95.18562274305239,us-https-locations-tacobell-com-tx-houston-13470-ea
7907,Taco Bell,1178 Willowbrook Mall,Houston,TX,77070,US,+1 281-894-1231,29.9595974,-95.5384464,us-https-locations-tacobell-com-tx-houston-1178-wil
7908,Taco Bell,1216 Barker Cypress,Houston,TX,77084,US,+1 346-322-0436,29.787183702523983,-95.68800896285914,us-https-locations-tacobell-com-tx-houston-1216-bar
7909,Taco Bell,5425 Aldine Mail Rte.,Houston,TX,77039,US,+1 281-227-0340,29.902418159189093,-95.30924076595592,us-https-locations-tacobell-com-tx-houston-5425-ald
7910,Taco Bell,14329 E Sam Houston Parkway N,Houston,TX,77044,US,+1 281-458-3774,29.929116534359252,-95.20454640510032,us-https-locations-tacobell-com-tx-houston-14329-e-
7911,Taco Bell,330 W. Little York Rd,Houston,TX,77076,US,+1 346-250-6151,29.87121675002337,-95.40327909526695,us-https-locations-tacobell-com-tx-houston-330-w-li
7912,Taco Bell,1210 W Orem Drive,Houston,TX,77047,US,+1 346-262-0897,29.62814,-95.3884,us-https-locations-tacobell-com-tx-houston-1210-w-o
7913,Taco Bell,904 S. Wayside Dr.,Houston,TX,77023,US,+1 281-822-9945,29.729472104755263,-95.3096915781498,us-https-locations-tacobell-com-tx-houston-904-s-wa
7914,Taco Bell,7720 West Bellfort,Houston,TX,77071,US,+1 713-995-8267,29.656370772437203,-95.51186166243042,us-https-locations-tacobell-com-tx-houston-7720-wes
7915,Taco Bell,7540 Bellfort St.,Houston,TX,77061,US,+1 713-643-5945,29.67226250350567,-95.28748146724865,us-https-locations-tacobell-com-tx-houston-7540-bel
7916,Taco Bell,7506 Westheimer Rd.,Houston,TX,77063,US,+1 713-789-1972,29.738036708010966,-95.50212264060974,us-https-locations-tacobell-com-tx-houston-7506-wes
7917,Taco Bell,7502 Hwy 6 North,Houston,TX,77095,US,+1 281-550-8099,29.886782637649915,-95.64334856895925,us-https-locations-tacobell-com-tx-houston-7502-hwy
7918,Taco Bell,7422 South Sam Houston Pkwy W,Houston,TX,77085,US,+1 713-283-1573,29.616095902356765,-95.49707330298588,us-https-locations-tacobell-com-tx-houston-7422-sou
7919,Taco Bell,6907 Highway 6 South,Houston,TX,77083,US,+1 281-879-9882,29.701322683759255,-95.64339345904767,us-https-locations-tacobell-com-tx-houston-6907-hig
7920,Taco Bell,6436 Antoine Dr,Houston,TX,77091,US,+1 713-290-0994,29.86070510914703,-95.4729749961325,us-https-locations-tacobell-com-tx-houston-6436-ant
7921,Taco Bell,619 FM 1960 Rd. W,Houston,TX,77090,US,+1 281-893-2900,30.017904197112454,-95.43869509363958,us-https-locations-tacobell-com-tx-houston-619-fm-1
7922,Taco Bell,5818 Richmond Avenue,Houston,TX,77057,US,+1 713-952-8581,29.73192589871057,-95.48173658943104,us-https-locations-tacobell-com-tx-houston-5818-ric
7923,Taco Bell,5772 Hollister St.,Houston,TX,77040,US,+1 713-939-8414,29.852015818556286,-95.5042902678241,us-https-locations-tacobell-com-tx-houston-5772-hol
7924,Taco Bell,5600 Bellaire,Houston,TX,77081,US,+1 713-665-0356,29.70595819055327,-95.47885313630104,us-https-locations-tacobell-com-tx-houston-5600-bel
7925,Taco Bell,5550 Orem Drive,Houston,TX,77045,US,+1 713-636-2516,29.627589829615474,-95.46671874360527,us-https-locations-tacobell-com-tx-houston-5550-ore
7926,Taco Bell,4970 Highway 6 North,Houston,TX,77084,US,+1 281-855-8006,29.84833988053165,-95.6452961965033,us-https-locations-tacobell-com-tx-houston-4970-hig
7927,Taco Bell,3956 Little York Rd.,Houston,TX,77093,US,+1 281-227-3260,29.870273123255537,-95.32849110198185,us-https-locations-tacobell-com-tx-houston-3956-lit
7928,Taco Bell,3720 Old Spanish Trail,Houston,TX,77021,US,+1 713-842-2137,29.701864744637803,-95.36049119667496,us-https-locations-tacobell-com-tx-houston-3720-old
7929,Taco Bell,3703 FM 1960 Rd. W,Houston,TX,77068,US,+1 281-583-0509,29.994786351658092,-95.48507988452911,us-https-locations-tacobell-com-tx-houston-3703-fm-
7930,Taco Bell,3356 Scott St,Houston,TX,77004,US,+1 713-658-9030,29.726107726018636,-95.35038766746061,us-https-locations-tacobell-com-tx-houston-3356-sco
7931,Taco Bell,3155 S Loop West,Houston,TX,77054,US,+1 713-592-6777,29.67681502116719,-95.42695380283021,us-https-locations-tacobell-com-tx-houston-3155-s-l
7932,Taco Bell,3034 Ella Blvd,Houston,TX,77018,US,+1 713-802-9794,29.814633168635634,-95.4290614121887,us-https-locations-tacobell-com-tx-houston-3034-ell
7933,Taco Bell,2245 West Holcombe Blvd,Houston,TX,77030,US,+1 713-661-8122,29.70582475489935,-95.41129493542843,us-https-locations-tacobell-com-tx-houston-2245-wes
7934,Taco Bell,213 West Road,Houston,TX,77038,US,+1 281-820-6606,29.9146918463057,-95.41387389042913,us-https-locations-tacobell-com-tx-houston-213-west
7935,Taco Bell,2093 Taylor Street,Houston,TX,77007,US,+1 832-618-1406,29.77573284350132,-95.38192559380104,us-https-locations-tacobell-com-tx-houston-2093-tay
7936,Taco Bell,1817 S. Shepherd Dr.,Houston,TX,77019,US,+1 713-528-0054,29.749328237139405,-95.41037878509104,us-https-locations-tacobell-com-tx-houston-1817-s-s
7937,Taco Bell,17721 FM 529 Rd,Houston,TX,77095,US,+1 281-345-8197,29.878705984698883,-95.67981158549271,us-https-locations-tacobell-com-tx-houston-17721-fm
7938,Taco Bell,15797 Jfk Blvd,Houston,TX,77032,US,+1 281-590-5601,29.94752557530637,-95.33220611048364,us-https-locations-tacobell-com-tx-houston-15797-jf
7939,Taco Bell,15740 North Freeway,Houston,TX,77090,US,+1 281-443-0969,29.997037296826033,-95.42430907487869,us-https-locations-tacobell-com-tx-houston-15740-no
7940,Taco Bell,15255 Wallisville Rd.,Houston,TX,77049,US,+1 281-454-4974,29.807907016771875,-95.16848266124725,us-https-locations-tacobell-com-tx-houston-15255-wa
7941,Taco Bell,1484 Lockwood Drive,Houston,TX,77020,US,+1 713-672-5034,29.775533,-95.314876,us-https-locations-tacobell-com-tx-houston-1484-loc
7942,Taco Bell,14601 Memorial,Houston,TX,77079,US,+1 281-496-4840,29.76962724961121,-95.60665509097356,us-https-locations-tacobell-com-tx-houston-14601-me
7943,Taco Bell,13002 Cutten Road,Houston,TX,77066,US,+1 281-895-0796,29.96719834986143,-95.53208113301126,us-https-locations-tacobell-com-tx-houston-13002-cu
7944,Taco Bell,12543 Westheimer,Houston,TX,77077,US,+1 281-679-1899,29.73572518010059,-95.60408413410187,us-https-locations-tacobell-com-tx-houston-12543-we
7945,Taco Bell,12351 FM 1960 West,Houston,TX,77065,US,+1 281-807-3602,29.922975580908624,-95.60116052627563,us-https-locations-tacobell-com-tx-houston-12351-fm
7946,Taco Bell,1223 Gessner Drive,Houston,TX,77055,US,+1 713-468-5311,29.790176900114467,-95.5450513958931,us-https-locations-tacobell-com-tx-houston-1223-ges
7947,Taco Bell,12025 Greenspoint Dr,Houston,TX,77060,US,+1 281-876-1200,29.941975553773975,-95.40795162320137,us-https-locations-tacobell-com-tx-houston-12025-gr
7948,Taco Bell,11110 Fuqua St,Houston,TX,77089,US,+1 281-464-3394,29.6125130358617,-95.2205886645379,us-https-locations-tacobell-com-tx-houston-11110-fu
7949,Taco Bell,10906 Scarsdale Blvd,Houston,TX,77089,US,+1 281-484-8501,29.58585737328521,-95.21169304847717,us-https-locations-tacobell-com-tx-houston-10906-sc
7950,Taco Bell,1082 Edgebrook Dr,Houston,TX,77034,US,+1 713-941-3140,29.642389287808797,-95.2402853174226,us-https-locations-tacobell-com-tx-houston-1082-edg
7951,Taco Bell,10615 Westheimer Rd.,Houston,TX,77042,US,+1 713-952-9422,29.736395177063468,-95.56389715052106,us-https-locations-tacobell-com-tx-houston-10615-we
7952,Taco Bell,10535 Bissonnet,Houston,TX,77099,US,+1 281-933-8224,29.673989328363604,-95.56467308665106,us-https-locations-tacobell-com-tx-houston-10535-bi
7953,Taco Bell,10006 Cypresswood Drive,Houston,TX,77070,US,+1 281-477-0722,29.98181914323909,-95.56647713933705,us-https-locations-tacobell-com-tx-houston-10006-cy
7954,Taco Bell,10 E Crosstimbers St.,Houston,TX,77022,US,+1 713-694-0189,29.828256351886722,-95.37958181929753,us-https-locations-tacobell-com-tx-houston-10-e-cro
7955,Taco Bell,9145 W Sam Houston Pkwy,Houston,TX,77064,US,+1 832-280-4784,29.90445364185957,-95.55453288358709,us-https-locations-tacobell-com-tx-houston-9145-w-s
7956,Taco Bell,10251 Clay Rd,Houston,TX,77043,US,+1 346-250-1410,29.831786651363213,-95.54688604263318,us-https-locations-tacobell-com-tx-houston-10251-cl
7957,Taco Bell,10255 East FWY,Houston,TX,77029,US,+1 281-473-0129,29.7744,-95.2477,us-https-locations-tacobell-com-tx-houston-10255-ea
7958,Taco Bell,6360 N Elridge Pkwy,Houston,TX,77041,US,+1 346-352-1069,29.8645164066,-95.6078184002,us-https-locations-tacobell-com-tx-houston-6360-n-e
7959,Taco Bell - Live Más Café,1730 Fry Road,Houston,TX,77084,US,+1 281-492-7933,29.79106516817246,-95.71860010921853,us-https-locations-tacobell-com-tx-houston-1730-fry
7960,Taco Bell / KFC,919 Federal Rd,Houston,TX,77015,US,+1 713-453-2667,29.7737168962644,-95.21583157236064,us-https-locations-tacobell-com-tx-houston-919-fede
7961,Taco Bell / KFC,7904 Long Point Road,Houston,TX,77055,US,+1 713-464-6067,29.803186273421936,-95.48576286414745,us-https-locations-tacobell-com-tx-houston-7904-lon
7962,Taco Bell / KFC,1300 Gulfgate Center Mall,Houston,TX,77087,US,+1 713-649-6869,29.69824299585516,-95.29757776159641,us-https-locations-tacobell-com-tx-houston-1300-gul
7963,Taco Bell / KFC,4317 Lockwood Drive,Houston,TX,77026,US,+1 346-250-4525,29.799999142625335,-95.31735599040985,us-https-locations-tacobell-com-tx-houston-4317-loc
7964,Taco Bell,2930 Ft. Worth Highway,Hudson Oaks,TX,76087,US,+1 817-599-9311,32.7564573633623,-97.71345873178689,us-https-locations-tacobell-com-tx-hudson-oaks-2930
7965,Taco Bell,9639 N Sam Houston Pkwy E,Humble,TX,77396,US,+1 281-441-1277,29.935539377893143,-95.2476391584535,us-https-locations-tacobell-com-tx-humble-9639-n-sa
7966,Taco Bell,3140 FM 1960 W,Humble,TX,77338,US,+1 281-821-8612,30.01912265554113,-95.37640924751662,us-https-locations-tacobell-com-tx-humble-3140-fm-1
7967,Taco Bell,10811 Will Clayton Parkway,Humble,TX,77338,US,+1 281-319-4545,29.98058145489255,-95.21847367286682,us-https-locations-tacobell-com-tx-humble-10811-wil
7968,Taco Bell,10019 FM 1960 Bypass,Humble,TX,77338,US,+1 281-540-7420,30.00546307959225,-95.27018125405999,us-https-locations-tacobell-com-tx-humble-10019-fm-
7969,Taco Bell - Live Más Café,7126 FM 1960 Rd. E,Humble,TX,77346,US,+1 281-852-6220,29.9977979971997,-95.16799039678068,us-https-locations-tacobell-com-tx-humble-7126-fm-1
7970,Taco Bell,2103 Sam Houston,Huntsville,TX,77340,US,+1 936-295-6888,30.710057640624346,-95.55086508393288,us-https-locations-tacobell-com-tx-huntsville-2103-
7971,Taco Bell,129 Ih 45 South,Huntsville,TX,77340,US,+1 936-291-2997,30.71574837667223,-95.56956097668649,us-https-locations-tacobell-com-tx-huntsville-129-i
7972,Taco Bell,756 W Pipeline Rd,Hurst,TX,76053,US,+1 817-282-4542,32.823977590952296,-97.1855129600226,us-https-locations-tacobell-com-tx-hurst-756-w-pipe
7973,Taco Bell,600 Hwy 79,Hutto,TX,78634,US,+1 512-846-2100,30.54166305846851,-97.55761491183631,us-https-locations-tacobell-com-tx-hutto-600-hwy-79
7974,Taco Bell,2320 FM 685,Hutto,TX,78634,US,+1 512-846-7015,30.51237,-97.5772,us-https-locations-tacobell-com-tx-hutto-2320-fm-68
7975,Taco Bell,2494 Hwy 361,Ingleside,TX,78362,US,+1 361-775-0039,27.88075451738035,-97.20725619478851,us-https-locations-tacobell-com-tx-ingleside-2494-h
7976,Taco Bell,301 Southwest Access Roa,Iowa Park,TX,76367,US,+1 940-213-1574,33.964930234756565,-98.67163182093614,us-https-locations-tacobell-com-tx-iowa-park-301-so
7977,Taco Bell,3255 Regent Blvd,Irving,TX,75063,US,+1 214-496-0371,32.92115507713369,-96.99271470308304,us-https-locations-tacobell-com-tx-irving-3255-rege
7978,Taco Bell,5360 N MacArthur Blvd,Irving,TX,75038,US,+1 972-550-8899,32.882970650940344,-96.96363704372686,us-https-locations-tacobell-com-tx-irving-5360-n-ma
7979,Taco Bell,801 S Belt Line Rd.,Irving,TX,75060,US,+1 972-986-2041,32.8062061355524,-96.9948732578234,us-https-locations-tacobell-com-tx-irving-801-s-bel
7980,Taco Bell - Live Más Café,1022 W Shady Grove Rd,Irving,TX,75060,US,+1 972-259-4110,32.80085004490358,-96.95793691778691,us-https-locations-tacobell-com-tx-irving-1022-w-sh
7981,Taco Bell - Live Más Café,1025 West Airport Freeway,Irving,TX,75062,US,+1 972-252-2542,32.83776989676744,-96.95856750011444,us-https-locations-tacobell-com-tx-irving-1025-west
7982,Taco Bell - Live Más Café,3321 N Belt Line Rd.,Irving,TX,75062,US,+1 972-570-5065,32.85066100213261,-96.99289400877205,us-https-locations-tacobell-com-tx-irving-3321-n-be
7983,Taco Bell,100 L.R. Campbell Rd.,Italy,TX,76651,US,+1 972-483-1001,32.19622413273853,-96.90036608839364,us-https-locations-tacobell-com-tx-italy-100-l-r-ca
7984,Taco Bell,302 S Jackson Street,Jacksonville,TX,75766,US,+1 903-586-6090,31.96338388884332,-95.26986573638169,us-https-locations-tacobell-com-tx-jacksonville-302
7985,Taco Bell,11900 Ih 35,Jarrell,TX,76537,US,+1 512-265-6743,30.815413855831896,-97.60985265889549,us-https-locations-tacobell-com-tx-jarrell-11900-ih
7986,Taco Bell,475 East Gibson Street,Jasper,TX,75951,US,+1 409-489-0208,30.911428125291117,-93.9934016147665,us-https-locations-tacobell-com-tx-jasper-475-east-
7987,Taco Bell,113 S Broadway St.,Joshua,TX,76058,US,+1 682-244-2098,32.4602,-97.3839,us-https-locations-tacobell-com-tx-joshua-113-s-bro
7988,Taco Bell,780 FM 156,Justin,TX,76247,US,+1 940-373-3110,33.07297944066545,-97.29605780784772,us-https-locations-tacobell-com-tx-justin-780-fm-15
7989,Taco Bell,22642 Morton Ranch Road,Katy,TX,77449,US,+1 346-712-9720,29.817493243427762,-95.76516940448693,us-https-locations-tacobell-com-tx-katy-22642-morto
7990,Taco Bell,6117 N. Fry Road,Katy,TX,77449,US,+1 281-858-5024,29.862730741083368,-95.72105272594534,us-https-locations-tacobell-com-tx-katy-6117-n-fry-
7991,Taco Bell,601 S Mason Rd,Katy,TX,77450,US,+1 281-578-1342,29.77443647835783,-95.75122080279016,us-https-locations-tacobell-com-tx-katy-601-s-mason
7992,Taco Bell,25109 Market Place Drive,Katy,TX,77494,US,+1 281-845-9250,29.781813153204798,-95.80326001346009,us-https-locations-tacobell-com-tx-katy-25109-marke
7993,Taco Bell,3130 FM 1463,Katy,TX,77494,US,+1 346-615-8780,29.746937922620397,-95.85271417453703,us-https-locations-tacobell-com-tx-katy-3130-fm-146
7994,Taco Bell - Live Más Café,23557 Westheimer Pkwy.,Katy,TX,77494,US,+1 281-391-3504,29.733158797690876,-95.77528055012124,us-https-locations-tacobell-com-tx-katy-23557-westh
7995,Taco Bell,1800 South Washington,Kaufman,TX,75142,US,+1 972-932-8806,32.577181434983224,-96.30944893164873,us-https-locations-tacobell-com-tx-kaufman-1800-sou
7996,Taco Bell,340 N Sunset Strip St,Kenedy,TX,78119,US,+1 830-583-0606,28.82443762050902,-97.85909903915687,us-https-locations-tacobell-com-tx-kenedy-340-n-sun
7997,Taco Bell,725 Sidney Baker,Kerrville,TX,78028,US,+1 830-792-5525,30.05114681414451,-99.13587480783463,us-https-locations-tacobell-com-tx-kerrville-725-si
7998,Taco Bell,1000 US Hwy 259 North,Kilgore,TX,75662,US,+1 903-983-5208,32.39032627156788,-94.86477211117744,us-https-locations-tacobell-com-tx-kilgore-1000-us-
7999,Taco Bell,1313 S Fort Hood,Killeen,TX,76542,US,+1 254-526-7618,31.10474813401717,-97.74972420401458,us-https-locations-tacobell-com-tx-killeen-1313-s-f
8000,Taco Bell,1807 S W S Young Dr.,Killeen,TX,76543,US,+1 254-432-5972,31.09634514877197,-97.72136454285828,us-https-locations-tacobell-com-tx-killeen-1807-s-w
8001,Taco Bell,404 N Fort Hood St,Killeen,TX,76541,US,+1 254-526-2084,31.12476709202784,-97.74096272888528,us-https-locations-tacobell-com-tx-killeen-404-n-fo
8002,Taco Bell,419 East Rancier,Killeen,TX,76541,US,+1 254-634-8883,31.125497092199602,-97.72388447822777,us-https-locations-tacobell-com-tx-killeen-419-east
8003,Taco Bell,4400 S. Clear Creek Rd,Killeen,TX,76549,US,+1 254-200-9815,31.095139333894647,-97.80596409739707,us-https-locations-tacobell-com-tx-killeen-4400-s-c
8004,Taco Bell,1318 W Stan Schlueter Loop,Killeen,TX,76542,US,+1 254-781-5259,31.07881217862714,-97.76303280154549,us-https-locations-tacobell-com-tx-killeen-1318-w-s
8005,Taco Bell,1005 South 14th Street,Kingsville,TX,78363,US,+1 361-592-1080,27.507423770051506,-97.85629588698013,us-https-locations-tacobell-com-tx-kingsville-1005-
8006,Taco Bell,24300 Eastex Frwy.,Kingwood,TX,77339,US,+1 281-358-0334,30.066887542731116,-95.24682603312158,us-https-locations-tacobell-com-tx-kingwood-24300-e
8007,Taco Bell,1710 Kingwood Drive,Kingwood,TX,77339,US,+1 281-358-0268,30.04964921736371,-95.23070319557974,us-https-locations-tacobell-com-tx-kingwood-1710-ki
8008,Taco Bell,1651 E. McCart,Krum,TX,76249,US,+1 940-290-3643,33.261148,-97.212431,us-https-locations-tacobell-com-tx-krum-1651-e-mcca
8009,Taco Bell,1750 Veterans Drive,Kyle,TX,78640,US,+1 512-256-4151,30.0119,-97.8904,us-https-locations-tacobell-com-tx-kyle-1750-vetera
8010,Taco Bell,20347 Ih-35,Kyle,TX,78640,US,+1 512-268-8888,30.01485383979276,-97.8583510613422,us-https-locations-tacobell-com-tx-kyle-20347-ih-35
8011,Taco Bell,2201 West Highway 71,La Grange,TX,78945,US,+1 979-968-3401,29.903498650233377,-96.90902654232787,us-https-locations-tacobell-com-tx-la-grange-2201-w
8012,Taco Bell,3020 FM 1764,La Marque,TX,77568,US,+1 409-908-1650,29.39953498963556,-95.03795963558196,us-https-locations-tacobell-com-tx-la-marque-3020-f
8013,Taco Bell,1502 Fairmont Pkwy,La Porte,TX,77571,US,+1 281-842-8422,29.652739279715135,-95.03404229879379,us-https-locations-tacobell-com-tx-la-porte-1502-fa
8014,Taco Bell - Live Más Café,9047 Spencer Hwy,La Porte,TX,77571,US,+1 281-478-4372,29.664543899716055,-95.09931559861116,us-https-locations-tacobell-com-tx-la-porte-9047-sp
8015,Taco Bell,14421 US Hwy 87 West,La Vernia,TX,78121,US,+1 830-779-5333,29.35685084071736,-98.13479661941528,us-https-locations-tacobell-com-tx-la-vernia-14421-
8016,Taco Bell,4513 N IH 35,Lacy Lakeview,TX,76705,US,+1 254-867-1667,31.6057256725428,-97.10718065500254,us-https-locations-tacobell-com-tx-lacy-lakeview-45
8017,Taco Bell,207 West Hwy 332,Lake Jackson,TX,77566,US,+1 979-297-9040,29.048083503625747,-95.46491087021619,us-https-locations-tacobell-com-tx-lake-jackson-207
8018,Taco Bell,6331 Lake Worth Blvd,Lake Worth,TX,76135,US,+1 817-237-1311,32.809845127398866,-97.42525182341672,us-https-locations-tacobell-com-tx-lake-worth-6331-
8019,Taco Bell,1703 Ranch Road 620 S,Lakeway,TX,78734,US,+1 512-263-0930,30.34586516994221,-97.9643995016977,us-https-locations-tacobell-com-tx-lakeway-1703-ran
8020,Taco Bell,802 North Lynn Avenue,Lamesa,TX,79331,US,+1 806-870-0011,32.739842207438436,-101.95168732632037,us-https-locations-tacobell-com-tx-lamesa-802-north
8021,Taco Bell,908 South Key Ave,Lampasas,TX,76550,US,+1 512-556-8528,31.05949198090469,-98.18107371033875,us-https-locations-tacobell-com-tx-lampasas-908-sou
8022,Taco Bell,526 North Interstate 35 East,Lancaster,TX,75146,US,+1 972-223-7705,32.59499289347514,-96.82170510292053,us-https-locations-tacobell-com-tx-lancaster-526-no
8023,Taco Bell,2306 E Saunders,Laredo,TX,78041,US,+1 956-718-2645,27.53105530085782,-99.47359898689683,us-https-locations-tacobell-com-tx-laredo-2306-e-sa
8024,Taco Bell,2455 Monarch,Laredo,TX,78045,US,+1 956-791-0900,27.610641833199455,-99.47067131177917,us-https-locations-tacobell-com-tx-laredo-2455-mona
8025,Taco Bell,4309 San Bernardo,Laredo,TX,78041,US,+1 956-726-4936,27.538780401327276,-99.50385168941466,us-https-locations-tacobell-com-tx-laredo-4309-san-
8026,Taco Bell,1010 Beltway Pkwy,Laredo,TX,78045,US,+1 956-724-2016,27.687382018153777,-99.46349789728748,us-https-locations-tacobell-com-tx-laredo-1010-belt
8027,Taco Bell,891 S State Hwy 78,Lavon,TX,75166,US,+1 469-589-1766,33.022772,-96.453197,us-https-locations-tacobell-com-tx-lavon-891-s-stat
8028,Taco Bell,2660 E League City Pkwy,League City,TX,77573,US,+1 346-738-1860,29.506290499337805,-95.04159175974846,us-https-locations-tacobell-com-tx-league-city-2660
8029,Taco Bell,2103 East Main Street,League City,TX,77573,US,+1 281-554-9585,29.520752813275614,-95.076764523983,us-https-locations-tacobell-com-tx-league-city-2103
8030,Taco Bell,1755 W Main,League City,TX,77573,US,+1 281-332-1969,29.502411710649362,-95.11545545888566,us-https-locations-tacobell-com-tx-league-city-1755
8031,Taco Bell,11940 Hero Way West,Leander,TX,78641,US,+1 512-259-1088,30.577538200261987,-97.87135953887177,us-https-locations-tacobell-com-tx-leander-11940-he
8032,Taco Bell,1545 US Hwy 183,Leander,TX,78641,US,+1 512-528-0921,30.559615280411325,-97.84548684954643,us-https-locations-tacobell-com-tx-leander-1545-us-
