internal_id,store_id,name,address,city,region,postal_code,country,latitude,longitude,phone,source_url
us-us-https-locations-tacobell-com-tx-wichita-falls-28,us-https-locations-tacobell-com-tx-wichita-falls-28,Taco Bell / KFC,2810 Central Freeway,Wichita Falls,TX,76306,US,33.9519999,-98.5273375,+1 940-851-0900,https://locations.tacobell.com/tx/wichita/falls/28.html
us-us-https-locations-tacobell-com-tx-willis-803-w-mon,us-https-locations-tacobell-com-tx-willis-803-w-mon,Taco Bell,803 W Montgomery St,Willis,TX,77378,US,30.4217598,-95.4872462,+1 936-890-9300,https://locations.tacobell.com/tx/willis/803/w/mon.html
us-us-https-locations-tacobell-com-tx-winnie-46002-i-1,us-https-locations-tacobell-com-tx-winnie-46002-i-1,Taco Bell,46002 I-10,Winnie,TX,77665,US,29.8329475,-94.3830579,+1 409-223-7452,https://locations.tacobell.com/tx/winnie/46002/i/1.html
us-us-https-locations-tacobell-com-tx-wylie-1601-fm-54,us-https-locations-tacobell-com-tx-wylie-1601-fm-54,Taco Bell,1601 FM 544,Wylie,TX,75098,US,33.0072599,-96.5559599,+1 972-429-5688,https://locations.tacobell.com/tx/wylie/1601/fm/54.html
us-us-https-locations-tacobell-com-ut-american-fork-63,us-https-locations-tacobell-com-ut-american-fork-63,Taco Bell,633 S 500 E,American Fork,UT,84003,US,40.3640805,-111.7849840,+1 801-492-9000,https://locations.tacobell.com/ut/american/fork/63.html
us-us-https-locations-tacobell-com-ut-bountiful-509-we,us-https-locations-tacobell-com-ut-bountiful-509-we,Taco Bell,509 West 500 South,Bountiful,UT,84010,US,40.8838658,-111.8925298,+1 801-295-6976,https://locations.tacobell.com/ut/bountiful/509/we.html
us-us-https-locations-tacobell-com-ut-cedar-city-775-w,us-https-locations-tacobell-com-ut-cedar-city-775-w,Taco Bell,775 West 200 North,Cedar City,UT,84720,US,37.6805418,-113.0733597,+1 435-586-4445,https://locations.tacobell.com/ut/cedar/city/775/w.html
us-us-https-locations-tacobell-com-ut-cedar-city-1330,us-https-locations-tacobell-com-ut-cedar-city-1330-,Taco Bell,1330 S. Providence Center Drive-Walmart,Cedar City,UT,84720,US,37.6540104,-113.0882490,+1 435-708-1806,https://locations.tacobell.com/ut/cedar/city/1330/.html
us-us-https-locations-tacobell-com-ut-cedar-hills-9826,us-https-locations-tacobell-com-ut-cedar-hills-9826,Taco Bell,9826 N. 4800 West,Cedar Hills,UT,84062,US,40.4130824,-111.7729848,+1 385-269-2409,https://locations.tacobell.com/ut/cedar/hills/9826.html
us-us-https-locations-tacobell-com-ut-centerville-311,us-https-locations-tacobell-com-ut-centerville-311-,Taco Bell,311 North Frontage Road,Centerville,UT,84014,US,40.9197241,-111.8901752,+1 801-292-7972,https://locations.tacobell.com/ut/centerville/311/.html
us-us-https-locations-tacobell-com-ut-clearfield-632-n,us-https-locations-tacobell-com-ut-clearfield-632-n,Taco Bell,632 N Main St,Clearfield,UT,84015,US,41.1227482,-112.0255544,+1 801-776-3990,https://locations.tacobell.com/ut/clearfield/632/n.html
us-us-https-locations-tacobell-com-ut-clinton-1667-nor,us-https-locations-tacobell-com-ut-clinton-1667-nor,Taco Bell,1667 North 2000 West,Clinton,UT,84015,US,41.1378788,-112.0649698,+1 801-825-3114,https://locations.tacobell.com/ut/clinton/1667/nor.html
us-us-https-locations-tacobell-com-ut-draper-1287-east,us-https-locations-tacobell-com-ut-draper-1287-east,Taco Bell,1287 East Draper Parkway,Draper,UT,84020,US,40.5286379,-111.8551064,+1 801-553-9944,https://locations.tacobell.com/ut/draper/1287/east.html
us-us-https-locations-tacobell-com-ut-eagle-mountain-4,us-https-locations-tacobell-com-ut-eagle-mountain-4,Taco Bell,4265 N. Pony Express Parkway,Eagle Mountain,UT,84005,US,40.3098000,-112.0140000,+1 385-509-1803,https://locations.tacobell.com/ut/eagle/mountain/4.html
us-us-https-locations-tacobell-com-ut-farr-west-1797-w,us-https-locations-tacobell-com-ut-farr-west-1797-w,Taco Bell,1797 W 2700 N,Farr West,UT,84404,US,41.3061857,-112.0221842,+1 801-782-4123,https://locations.tacobell.com/ut/farr/west/1797/w.html
us-us-https-locations-tacobell-com-ut-heber-city-884-s,us-https-locations-tacobell-com-ut-heber-city-884-s,Taco Bell,884 South Main,Heber City,UT,84032,US,40.4968395,-111.4140862,+1 435-657-2333,https://locations.tacobell.com/ut/heber/city/884/s.html
us-us-https-locations-tacobell-com-ut-herriman-5088-w,us-https-locations-tacobell-com-ut-herriman-5088-w-,Taco Bell,5088 W 13400 South,Herriman,UT,84096,US,40.5083463,-112.0124334,+1 801-254-9132,https://locations.tacobell.com/ut/herriman/5088/w/.html
us-us-https-locations-tacobell-com-ut-herriman-5161-w,us-https-locations-tacobell-com-ut-herriman-5161-w-,Taco Bell,5161 W. Anthem Park Boulevard,Herriman,UT,84096,US,40.5343952,-112.0152796,+1 385-275-4415,https://locations.tacobell.com/ut/herriman/5161/w/.html
us-us-https-locations-tacobell-com-ut-hurricane-379-w,us-https-locations-tacobell-com-ut-hurricane-379-w-,Taco Bell,379 W State Street,Hurricane,UT,84737,US,37.1762249,-113.2952590,+1 435-635-5676,https://locations.tacobell.com/ut/hurricane/379/w/.html
us-us-https-locations-tacobell-com-ut-kaysville-313-no,us-https-locations-tacobell-com-ut-kaysville-313-no,Taco Bell,313 North 400 West,Kaysville,UT,84037,US,41.0396379,-111.9466920,+1 385-303-9619,https://locations.tacobell.com/ut/kaysville/313/no.html
us-us-https-locations-tacobell-com-ut-kearns-5534-west,us-https-locations-tacobell-com-ut-kearns-5534-west,Taco Bell,5534 West 6200 South,Kearns,UT,84118,US,40.6390162,-112.0231462,+1 801-969-3529,https://locations.tacobell.com/ut/kearns/5534/west.html
us-us-https-locations-tacobell-com-ut-layton-1180-east,us-https-locations-tacobell-com-ut-layton-1180-east,Taco Bell,1180 East Hwy 193,Layton,UT,84040,US,41.1011556,-111.9440989,+1 801-771-0228,https://locations.tacobell.com/ut/layton/1180/east.html
us-us-https-locations-tacobell-com-ut-layton-885-n-mai,us-https-locations-tacobell-com-ut-layton-885-n-mai,Taco Bell,885 N Main St,Layton,UT,84041,US,41.0727603,-111.9795039,+1 801-546-6117,https://locations.tacobell.com/ut/layton/885/n/mai.html
us-us-https-locations-tacobell-com-ut-lehi-2190-w-stoc,us-https-locations-tacobell-com-ut-lehi-2190-w-stoc,Taco Bell,2190 W. Stockton Lane,Lehi,UT,84043,US,40.4311059,-111.8851140,+1 385-287-1970,https://locations.tacobell.com/ut/lehi/2190/w/stoc.html
us-us-https-locations-tacobell-com-ut-lehi-1300-e-stat,us-https-locations-tacobell-com-ut-lehi-1300-e-stat,Taco Bell,1300 E. State Street,Lehi,UT,84043,US,40.3891944,-111.8286200,+1 801-766-1898,https://locations.tacobell.com/ut/lehi/1300/e/stat.html
us-us-https-locations-tacobell-com-ut-lindon-571-n-sta,us-https-locations-tacobell-com-ut-lindon-571-n-sta,Taco Bell,571 N. State Street,Lindon,UT,84042,US,40.3486800,-111.7286918,+1 801-785-1029,https://locations.tacobell.com/ut/lindon/571/n/sta.html
us-us-https-locations-tacobell-com-ut-logan-1130-south,us-https-locations-tacobell-com-ut-logan-1130-south,Taco Bell,1130 South 100 West,Logan,UT,84321,US,41.7123984,-111.8386112,+1 435-363-9241,https://locations.tacobell.com/ut/logan/1130/south.html
us-us-https-locations-tacobell-com-ut-logan-1500-n-mai,us-https-locations-tacobell-com-ut-logan-1500-n-mai,Taco Bell,1500 N Main St,Logan,UT,84321,US,41.7600143,-111.8338371,+1 435-752-5856,https://locations.tacobell.com/ut/logan/1500/n/mai.html
us-us-https-locations-tacobell-com-ut-magna-3545-south,us-https-locations-tacobell-com-ut-magna-3545-south,Taco Bell,3545 South 8400 West,Magna,UT,84044,US,40.6954822,-112.0912162,+1 801-250-5499,https://locations.tacobell.com/ut/magna/3545/south.html
us-us-https-locations-tacobell-com-ut-murray-6001-stat,us-https-locations-tacobell-com-ut-murray-6001-stat,Taco Bell,6001 State Street,Murray,UT,84107,US,40.6403522,-111.8881222,+1 385-800-1539,https://locations.tacobell.com/ut/murray/6001/stat.html
us-us-https-locations-tacobell-com-ut-nephi-1542-s-mai,us-https-locations-tacobell-com-ut-nephi-1542-s-mai,Taco Bell,1542 S. Main St,Nephi,UT,84648,US,39.6865000,-111.8380000,+1 435-610-1916,https://locations.tacobell.com/ut/nephi/1542/s/mai.html
us-us-https-locations-tacobell-com-ut-ogden-365-east-1,us-https-locations-tacobell-com-ut-ogden-365-east-1,Taco Bell,365 East 12th Street,Ogden,UT,84404,US,41.2439959,-111.9709852,+1 801-394-5536,https://locations.tacobell.com/ut/ogden/365/east/1.html
us-us-https-locations-tacobell-com-ut-ogden-4312-harri,us-https-locations-tacobell-com-ut-ogden-4312-harri,Taco Bell,4312 Harrison Blvd,Ogden,UT,84403,US,41.1844180,-111.9487017,+1 801-627-3416,https://locations.tacobell.com/ut/ogden/4312/harri.html
us-us-https-locations-tacobell-com-ut-ogden-1670-w-12t,us-https-locations-tacobell-com-ut-ogden-1670-w-12t,Taco Bell,1670 W 12th St,Ogden,UT,84404,US,41.2453379,-112.0192345,+1 801-731-2088,https://locations.tacobell.com/ut/ogden/1670/w/12t.html
us-us-https-locations-tacobell-com-ut-orem-1130-west-8,us-https-locations-tacobell-com-ut-orem-1130-west-8,Taco Bell,1130 West 800 North,Orem,UT,84057,US,40.3124311,-111.7214063,+1 801-225-5239,https://locations.tacobell.com/ut/orem/1130/west/8.html
us-us-https-locations-tacobell-com-ut-orem-195-west-ce,us-https-locations-tacobell-com-ut-orem-195-west-ce,Taco Bell,195 West Center Street,Orem,UT,84058,US,40.2967050,-111.6999406,+1 801-226-4268,https://locations.tacobell.com/ut/orem/195/west/ce.html
us-us-https-locations-tacobell-com-ut-orem-800-west-un,us-https-locations-tacobell-com-ut-orem-800-west-un,Taco Bell,800 West University Parkway,Orem,UT,84058,US,40.2790674,-111.7160937,+1 801-863-6489,https://locations.tacobell.com/ut/orem/800/west/un.html
us-us-https-locations-tacobell-com-ut-park-city-6542-n,us-https-locations-tacobell-com-ut-park-city-6542-n,Taco Bell,6542 N Landmark Dr,Park City,UT,84098,US,40.7247758,-111.5466423,+1 435-649-0272,https://locations.tacobell.com/ut/park/city/6542/n.html
us-us-https-locations-tacobell-com-ut-parowan-1130-nor,us-https-locations-tacobell-com-ut-parowan-1130-nor,Taco Bell,1130 North 100,Parowan,UT,84761,US,37.8607174,-112.8291111,+1 435-477-3311,https://locations.tacobell.com/ut/parowan/1130/nor.html
us-us-https-locations-tacobell-com-ut-payson-837-turf,us-https-locations-tacobell-com-ut-payson-837-turf-,Taco Bell,837 Turf Farm Rd.,Payson,UT,84651,US,40.0309293,-111.7537826,+1 801-465-6952,https://locations.tacobell.com/ut/payson/837/turf/.html
us-us-https-locations-tacobell-com-ut-price-120-n-carb,us-https-locations-tacobell-com-ut-price-120-n-carb,Taco Bell,120 N. Carbonville Road,Price,UT,84501,US,39.6013016,-110.8225322,+1 801-804-5034,https://locations.tacobell.com/ut/price/120/n/carb.html
us-us-https-locations-tacobell-com-ut-provo-1244-n-fre,us-https-locations-tacobell-com-ut-provo-1244-n-fre,Taco Bell,1244 N Freedom Blvd,Provo,UT,84604,US,40.2509576,-111.6617466,+1 801-377-7080,https://locations.tacobell.com/ut/provo/1244/n/fre.html
us-us-https-locations-tacobell-com-ut-provo-433-n-900,us-https-locations-tacobell-com-ut-provo-433-n-900-,Taco Bell,433 N 900 E,Provo,UT,84606,US,40.2394194,-111.6435353,+1 801-343-3594,https://locations.tacobell.com/ut/provo/433/n/900/.html
us-us-https-locations-tacobell-com-ut-provo-899-s-univ,us-https-locations-tacobell-com-ut-provo-899-s-univ,Taco Bell,899 S University Ave,Provo,UT,84601,US,40.2220834,-111.6582236,+1 801-375-8343,https://locations.tacobell.com/ut/provo/899/s/univ.html
us-us-https-locations-tacobell-com-ut-richfield-950-w,us-https-locations-tacobell-com-ut-richfield-950-w-,Taco Bell,950 W. 1250 South,Richfield,UT,84701,US,38.7506521,-112.1017164,+1 435-896-8915,https://locations.tacobell.com/ut/richfield/950/w/.html
us-us-https-locations-tacobell-com-ut-riverton-2056-w,us-https-locations-tacobell-com-ut-riverton-2056-w-,Taco Bell,2056 W. 12600 S. Riverton,Riverton,UT,84065,US,40.5225567,-111.9454312,+1 801-987-8582,https://locations.tacobell.com/ut/riverton/2056/w/.html
us-us-https-locations-tacobell-com-ut-roosevelt-895-e,us-https-locations-tacobell-com-ut-roosevelt-895-e-,Taco Bell,895 E 200 N,Roosevelt,UT,84066,US,40.3024606,-109.9780100,+1 435-722-3116,https://locations.tacobell.com/ut/roosevelt/895/e/.html
us-us-https-locations-tacobell-com-ut-roy-2746-w-4000,us-https-locations-tacobell-com-ut-roy-2746-w-4000-,Taco Bell,2746 W 4000 S,Roy,UT,84067,US,41.1909000,-112.0460000,+1 385-390-1387,https://locations.tacobell.com/ut/roy/2746/w/4000/.html
us-us-https-locations-tacobell-com-ut-roy-5641-s-1900,us-https-locations-tacobell-com-ut-roy-5641-s-1900-,Taco Bell,5641 S 1900 W,Roy,UT,84067,US,41.1607387,-112.0264866,+1 801-773-1919,https://locations.tacobell.com/ut/roy/5641/s/1900/.html
us-us-https-locations-tacobell-com-ut-saint-george-272,us-https-locations-tacobell-com-ut-saint-george-272,Taco Bell,2725 Red Cliffs Dr,Saint George,UT,84790,US,37.1264650,-113.5275114,+1 435-627-0550,https://locations.tacobell.com/ut/saint/george/272.html
us-us-https-locations-tacobell-com-ut-saint-george-141,us-https-locations-tacobell-com-ut-saint-george-141,Taco Bell,1418 West Sunset Blvd,Saint George,UT,84770,US,37.1233243,-113.6142254,+1 435-674-2314,https://locations.tacobell.com/ut/saint/george/141.html
us-us-https-locations-tacobell-com-ut-saint-george-610,us-https-locations-tacobell-com-ut-saint-george-610,Taco Bell,610 East St George Blvd,Saint George,UT,84770,US,37.1095362,-113.5700753,+1 435-673-4400,https://locations.tacobell.com/ut/saint/george/610.html
us-us-https-locations-tacobell-com-ut-salt-lake-city-1,us-https-locations-tacobell-com-ut-salt-lake-city-1,Taco Bell,10 E 3300 S,Salt Lake City,UT,84115,US,40.6993035,-111.8908481,+1 801-466-0365,https://locations.tacobell.com/ut/salt/lake/city/1.html
us-us-https-locations-tacobell-com-ut-salt-lake-city-1,us-https-locations-tacobell-com-ut-salt-lake-city-1,Taco Bell,1758 West North Temple,Salt Lake City,UT,84116,US,40.7719927,-111.9410215,+1 801-532-6880,https://locations.tacobell.com/ut/salt/lake/city/1.html
us-us-https-locations-tacobell-com-ut-salt-lake-city-1,us-https-locations-tacobell-com-ut-salt-lake-city-1,Taco Bell,1962 Fort Union Blvd,Salt Lake City,UT,84121,US,40.6240072,-111.8352476,+1 801-943-2491,https://locations.tacobell.com/ut/salt/lake/city/1.html
us-us-https-locations-tacobell-com-ut-salt-lake-city-2,us-https-locations-tacobell-com-ut-salt-lake-city-2,Taco Bell,2212 S 1300 E,Salt Lake City,UT,84106,US,40.7227016,-111.8542175,+1 801-467-9727,https://locations.tacobell.com/ut/salt/lake/city/2.html
us-us-https-locations-tacobell-com-ut-salt-lake-city-2,us-https-locations-tacobell-com-ut-salt-lake-city-2,Taco Bell,2450 S Redwood Rd,Salt Lake City,UT,84119,US,40.7181033,-111.9394219,+1 801-973-9678,https://locations.tacobell.com/ut/salt/lake/city/2.html
us-us-https-locations-tacobell-com-ut-salt-lake-city-2,us-https-locations-tacobell-com-ut-salt-lake-city-2,Taco Bell,2930 E 3300 S,Salt Lake City,UT,84109,US,40.6994466,-111.8097385,+1 801-484-3363,https://locations.tacobell.com/ut/salt/lake/city/2.html
us-us-https-locations-tacobell-com-ut-salt-lake-city-3,us-https-locations-tacobell-com-ut-salt-lake-city-3,Taco Bell,3197 West 5400 South,Salt Lake City,UT,84118,US,40.6526680,-111.9670366,+1 801-964-0505,https://locations.tacobell.com/ut/salt/lake/city/3.html
us-us-https-locations-tacobell-com-ut-salt-lake-city-6,us-https-locations-tacobell-com-ut-salt-lake-city-6,Taco Bell,621 East 400 South,Salt Lake City,UT,84102,US,40.7609778,-111.8730678,+1 801-328-4499,https://locations.tacobell.com/ut/salt/lake/city/6.html
us-us-https-locations-tacobell-com-ut-sandy-10635-sout,us-https-locations-tacobell-com-ut-sandy-10635-sout,Taco Bell,10635 South State Street,Sandy,UT,84070,US,40.5580852,-111.8904153,+1 385-645-6111,https://locations.tacobell.com/ut/sandy/10635/sout.html
us-us-https-locations-tacobell-com-ut-sandy-9308-south,us-https-locations-tacobell-com-ut-sandy-9308-south,Taco Bell,9308 South 700 East,Sandy,UT,84070,US,40.5822733,-111.8726581,+1 801-562-9520,https://locations.tacobell.com/ut/sandy/9308/south.html
us-us-https-locations-tacobell-com-ut-saratoga-springs,us-https-locations-tacobell-com-ut-saratoga-springs,Taco Bell,27 W. Crossroads Blvd,Saratoga Springs,UT,84045,US,40.3870063,-111.9174676,+1 385-345-3760,https://locations.tacobell.com/ut/saratoga/springs.html
us-us-https-locations-tacobell-com-ut-south-jordan-114,us-https-locations-tacobell-com-ut-south-jordan-114,Taco Bell,11456 S. District Drive,South Jordan,UT,84095,US,40.5431041,-111.9829212,+1 801-727-8251,https://locations.tacobell.com/ut/south/jordan/114.html
us-us-https-locations-tacobell-com-ut-spanish-fork-915,us-https-locations-tacobell-com-ut-spanish-fork-915,Taco Bell,915 North Main Street,Spanish Fork,UT,84660,US,40.1216102,-111.6552280,+1 801-798-8849,https://locations.tacobell.com/ut/spanish/fork/915.html
us-us-https-locations-tacobell-com-ut-springville-287,us-https-locations-tacobell-com-ut-springville-287-,Taco Bell,287 North Main,Springville,UT,84663,US,40.1703215,-111.6110454,+1 801-491-9286,https://locations.tacobell.com/ut/springville/287/.html
us-us-https-locations-tacobell-com-ut-springville-1680,us-https-locations-tacobell-com-ut-springville-1680,Taco Bell,1680 W 400 S,Springville,UT,84663,US,40.1617174,-111.6412000,+1 385-327-0067,https://locations.tacobell.com/ut/springville/1680.html
us-us-https-locations-tacobell-com-ut-st-george-2156-e,us-https-locations-tacobell-com-ut-st-george-2156-e,Taco Bell,2156 E. Riverside Drive,St. George,UT,84790,US,37.1005241,-113.5355562,+1 385-715-0280,https://locations.tacobell.com/ut/st/george/2156/e.html
us-us-https-locations-tacobell-com-ut-tooele-8836-high,us-https-locations-tacobell-com-ut-tooele-8836-high,Taco Bell,8836 Highway 40,Tooele,UT,84074,US,40.6899121,-112.2629166,+1 801-250-8585,https://locations.tacobell.com/ut/tooele/8836/high.html
us-us-https-locations-tacobell-com-ut-tooele-737-n-mai,us-https-locations-tacobell-com-ut-tooele-737-n-mai,Taco Bell,737 N Main,Tooele,UT,84074,US,40.5456696,-112.2986948,+1 435-882-7887,https://locations.tacobell.com/ut/tooele/737/n/mai.html
us-us-https-locations-tacobell-com-ut-vernal-898-west,us-https-locations-tacobell-com-ut-vernal-898-west-,Taco Bell,898 West Hwy 40,Vernal,UT,84078,US,40.4544737,-109.5455450,+1 435-781-1812,https://locations.tacobell.com/ut/vernal/898/west/.html
us-us-https-locations-tacobell-com-ut-west-jordan-1649,us-https-locations-tacobell-com-ut-west-jordan-1649,Taco Bell,1649 W 9000 South,West Jordan,UT,84088,US,40.5873556,-111.9375370,+1 801-255-0199,https://locations.tacobell.com/ut/west/jordan/1649.html
us-us-https-locations-tacobell-com-ut-west-jordan-1685,us-https-locations-tacobell-com-ut-west-jordan-1685,Taco Bell,1685 West 7000 South,West Jordan,UT,84084,US,40.6236923,-111.9383780,+1 801-568-7080,https://locations.tacobell.com/ut/west/jordan/1685.html
us-us-https-locations-tacobell-com-ut-west-jordan-5786,us-https-locations-tacobell-com-ut-west-jordan-5786,Taco Bell,5786 W 7800 S,West Jordan,UT,84081,US,40.6099000,-112.0290000,+1 385-464-3822,https://locations.tacobell.com/ut/west/jordan/5786.html
us-us-https-locations-tacobell-com-ut-west-valley-city,us-https-locations-tacobell-com-ut-west-valley-city,Taco Bell,1826 West 4100 South,West Valley City,UT,84119,US,40.6822000,-111.9410000,+1 385-429-7630,https://locations.tacobell.com/ut/west/valley/city.html
us-us-https-locations-tacobell-com-ut-west-valley-city,us-https-locations-tacobell-com-ut-west-valley-city,Taco Bell,3447 South 5600 West,West Valley City,UT,84120,US,40.6978940,-112.0243594,+1 801-968-0800,https://locations.tacobell.com/ut/west/valley/city.html
us-us-https-locations-tacobell-com-ut-west-valley-city,us-https-locations-tacobell-com-ut-west-valley-city,Taco Bell,3475 West 3500 South,West Valley City,UT,84119,US,40.6963025,-111.9737687,+1 801-963-6750,https://locations.tacobell.com/ut/west/valley/city.html
us-us-https-locations-tacobell-com-va-abingdon-495-cum,us-https-locations-tacobell-com-va-abingdon-495-cum,Taco Bell,495 Cummings St,Abingdon,VA,24210,US,36.7025758,-81.9749755,+1 276-676-3113,https://locations.tacobell.com/va/abingdon/495/cum.html
us-us-https-locations-tacobell-com-va-alexandria-231-s,us-https-locations-tacobell-com-va-alexandria-231-s,Taco Bell,231 S Van Dorn St,Alexandria,VA,22304,US,38.8111260,-77.1323356,+1 703-370-1478,https://locations.tacobell.com/va/alexandria/231/s.html
us-us-https-locations-tacobell-com-va-alexandria-7230,us-https-locations-tacobell-com-va-alexandria-7230-,Taco Bell,7230 Richmond Hwy,Alexandria,VA,22306,US,38.7597559,-77.0845825,+1 703-765-1249,https://locations.tacobell.com/va/alexandria/7230/.html
us-us-https-locations-tacobell-com-va-alexandria-8652,us-https-locations-tacobell-com-va-alexandria-8652-,Taco Bell,8652 Richmond Hwy,Alexandria,VA,22309,US,38.7230257,-77.1213665,+1 703-360-3663,https://locations.tacobell.com/va/alexandria/8652/.html
us-us-https-locations-tacobell-com-va-alexandria-5890,us-https-locations-tacobell-com-va-alexandria-5890-,Taco Bell / KFC,5890 Kingstowne Center,Alexandria,VA,22315,US,38.7718542,-77.1365118,+1 703-921-9301,https://locations.tacobell.com/va/alexandria/5890/.html
us-us-https-locations-tacobell-com-va-alexandria-417-k,us-https-locations-tacobell-com-va-alexandria-417-k,Taco Bell Cantina,417 King St,Alexandria,VA,22314,US,38.8049753,-77.0440699,+1 703-721-8875,https://locations.tacobell.com/va/alexandria/417/k.html
us-us-https-locations-tacobell-com-va-altavista-165-cl,us-https-locations-tacobell-com-va-altavista-165-cl,Taco Bell,165 Clarion Road,Altavista,VA,24517,US,37.1428119,-79.2664985,+1 434-309-1723,https://locations.tacobell.com/va/altavista/165/cl.html
us-us-https-locations-tacobell-com-va-annandale-7450-l,us-https-locations-tacobell-com-va-annandale-7450-l,Taco Bell / KFC,7450 Little River Turnpike,Annandale,VA,22003,US,38.8319856,-77.2030762,+1 703-256-2086,https://locations.tacobell.com/va/annandale/7450/l.html
us-us-https-locations-tacobell-com-va-appomattox-7730,us-https-locations-tacobell-com-va-appomattox-7730-,Taco Bell,7730 Richmond Highway,Appomattox,VA,24522,US,37.3633570,-78.8457924,+1 434-352-7492,https://locations.tacobell.com/va/appomattox/7730/.html
us-us-https-locations-tacobell-com-va-arlington-4681-k,us-https-locations-tacobell-com-va-arlington-4681-k,Taco Bell,4681 King St.,Arlington,VA,22206,US,38.8428099,-77.1081715,+1 703-820-2056,https://locations.tacobell.com/va/arlington/4681/k.html
us-us-https-locations-tacobell-com-va-arlington-4923-l,us-https-locations-tacobell-com-va-arlington-4923-l,Taco Bell,4923 Lee Hwy,Arlington,VA,22207,US,38.8966933,-77.1286918,+1 703-525-2015,https://locations.tacobell.com/va/arlington/4923/l.html
us-us-https-locations-tacobell-com-va-arlington-1100-s,us-https-locations-tacobell-com-va-arlington-1100-s,Taco Bell,1100 S Hayes Street,Arlington,VA,22202,US,38.8631775,-77.0602938,+1 703-412-9388,https://locations.tacobell.com/va/arlington/1100/s.html
us-us-https-locations-tacobell-com-va-arlington-2039-w,us-https-locations-tacobell-com-va-arlington-2039-w,Taco Bell Cantina,2039 Wilson Boulevard,Arlington,VA,22201,US,38.8921034,-77.0837933,+1 571-560-4712,https://locations.tacobell.com/va/arlington/2039/w.html
us-us-https-locations-tacobell-com-va-ashburn-43230-so,us-https-locations-tacobell-com-va-ashburn-43230-so,Taco Bell,43230 Southern Walk Plaza,Ashburn,VA,20148,US,39.0085041,-77.5063371,+1 703-729-1263,https://locations.tacobell.com/va/ashburn/43230/so.html
us-us-https-locations-tacobell-com-va-ashburn-44855-la,us-https-locations-tacobell-com-va-ashburn-44855-la,Taco Bell,44855 Lakeview Overlook Plaza,Ashburn,VA,20147,US,39.0591898,-77.4496231,+1 703-729-7197,https://locations.tacobell.com/va/ashburn/44855/la.html
us-us-https-locations-tacobell-com-va-ashburn-43951-fa,us-https-locations-tacobell-com-va-ashburn-43951-fa,Taco Bell / KFC,43951 Farmwell Hunt Plaza,Ashburn,VA,20147,US,39.0229284,-77.4796253,+1 703-723-8801,https://locations.tacobell.com/va/ashburn/43951/fa.html
us-us-https-locations-tacobell-com-va-ashland-10255-wa,us-https-locations-tacobell-com-va-ashland-10255-wa,Taco Bell,10255 Washington Highway,Ashland,VA,23005,US,37.6864022,-77.4628221,+1 804-299-3614,https://locations.tacobell.com/va/ashland/10255/wa.html
us-us-https-locations-tacobell-com-va-ashland-804-engl,us-https-locations-tacobell-com-va-ashland-804-engl,Taco Bell,804 England Street,Ashland,VA,23005,US,37.7587622,-77.4669278,+1 804-798-0635,https://locations.tacobell.com/va/ashland/804/engl.html
us-us-https-locations-tacobell-com-va-bedford-1001-ind,us-https-locations-tacobell-com-va-bedford-1001-ind,Taco Bell / Long John Silver's,1001 Independence Blvd,Bedford,VA,24523,US,37.3279901,-79.5025769,+1 540-586-1199,https://locations.tacobell.com/va/bedford/1001/ind.html
us-us-https-locations-tacobell-com-va-big-stone-gap-50,us-https-locations-tacobell-com-va-big-stone-gap-50,Taco Bell,504 Maxfield Rd.,Big Stone Gap,VA,24219,US,36.8628926,-82.7584847,+1 276-524-2850,https://locations.tacobell.com/va/big/stone/gap/50.html
us-us-https-locations-tacobell-com-va-blacksburg-608-n,us-https-locations-tacobell-com-va-blacksburg-608-n,Taco Bell,608 N Main St,Blacksburg,VA,24060,US,37.2337797,-80.4184449,+1 540-552-6169,https://locations.tacobell.com/va/blacksburg/608/n.html
us-us-https-locations-tacobell-com-va-bluefield-3951-c,us-https-locations-tacobell-com-va-bluefield-3951-c,Taco Bell,3951 College Ave,Bluefield,VA,24605,US,37.2399166,-81.2542069,+1 276-322-1303,https://locations.tacobell.com/va/bluefield/3951/c.html
us-us-https-locations-tacobell-com-va-bristol-190-domi,us-https-locations-tacobell-com-va-bristol-190-domi,Taco Bell,190 Dominion Place,Bristol,VA,24202,US,36.6335306,-82.1264142,+1 276-268-2098,https://locations.tacobell.com/va/bristol/190/domi.html
us-us-https-locations-tacobell-com-va-burke-5661-burke,us-https-locations-tacobell-com-va-burke-5661-burke,Taco Bell,5661 Burke Centre Parkway,Burke,VA,22015,US,38.8002284,-77.3232054,+1 703-239-0047,https://locations.tacobell.com/va/burke/5661/burke.html
us-us-https-locations-tacobell-com-va-burke-9402-old-b,us-https-locations-tacobell-com-va-burke-9402-old-b,Taco Bell / KFC,9402 Old Burke Lake Rd.,Burke,VA,22015,US,38.7947209,-77.2708692,+1 703-764-8882,https://locations.tacobell.com/va/burke/9402/old/b.html
us-us-https-locations-tacobell-com-va-chantilly-13800,us-https-locations-tacobell-com-va-chantilly-13800-,Taco Bell,13800 Metrotech Drive,Chantilly,VA,20151,US,38.8927480,-77.4263087,+1 703-817-9720,https://locations.tacobell.com/va/chantilly/13800/.html
